No_Rooms,Bathroom,Longitude,Latitude,Furnished,Area,Total_Facilities,AnnualPrice
2,1,106.851836,-6.257162999999999,1,33.0,20,35000000
2,1,106.999,-6.2224,1,36.0,18,50000000
2,1,106.78816599999999,-6.175894,0,43.0,22,45000000
1,1,106.85716000000001,-6.14607,0,29.0,18,44000000
0,1,106.811453,-6.259374,1,43.0,21,144000000
2,1,106.71927099999999,-6.155485,1,42.0,21,39000000
2,1,106.87319099999999,-6.1879290000000005,1,33.0,21,50000000
1,1,106.866201,-6.245201,1,26.0,19,56000000
2,1,106.7429,-6.273751,1,40.0,21,72000000
1,1,106.778618,-6.109022,1,36.0,22,33000000
2,1,106.81802900000001,-6.205971,1,48.0,24,78000000
1,1,106.855352,-6.255808999999999,1,39.0,21,75000000
0,1,106.60767299999999,-6.228493,1,33.0,18,50000000
2,3,106.784221,-6.2442720000000005,1,92.0,24,228000000
1,1,106.82013899999998,-6.221259,1,43.0,21,110000000
2,1,106.94893300000001,-6.203631,1,42.0,21,31500000
2,1,106.78816599999999,-6.175894,1,42.0,24,47000000
0,1,106.728591,-6.182729,0,26.0,9,27000000
2,1,106.789248,-6.176076,1,42.0,19,92000000
0,1,106.63286599999999,-6.242534,1,23.0,17,42000000
2,1,106.75606100000002,-6.192081,0,35.0,20,36000000
2,1,106.80923999999999,-6.213072,1,103.0,23,243000000
1,1,106.7422,-6.2737,1,31.0,16,75000000
2,1,106.78816599999999,-6.175894,1,42.0,23,55000000
2,1,106.83846299999999,-6.191791,1,64.0,22,200000000
2,1,106.78816599999999,-6.175894,1,42.0,24,63000000
2,1,106.90444099999999,-6.181255,1,36.0,20,25000000
2,1,106.879075,-6.2250309999999995,0,35.0,13,30000000
1,1,106.80923999999999,-6.213072,1,85.0,23,162000000
2,1,106.90444099999999,-6.181255,1,40.0,20,34000000
2,1,106.793302,-6.177578,1,88.0,23,90000000
2,1,106.7917,-6.1792,1,44.0,14,75000000
2,2,106.828806,-6.215463,1,78.0,24,288800000
2,1,106.81802900000001,-6.205971,1,48.0,23,100200000
1,1,106.6575,-6.2384,1,45.0,13,75000000
0,1,106.892794,-6.17518,0,21.0,15,25000000
1,1,106.682451,-6.293003,1,22.0,15,34000000
0,1,106.8267,-6.253232,1,38.0,17,92000000
0,1,106.879075,-6.2250309999999995,1,24.0,20,43000000
2,1,106.85716000000001,-6.14607,0,51.0,17,87000000
3,2,106.831123,-6.222417,1,89.0,21,192000000
2,1,106.75606100000002,-6.192081,1,35.0,22,45000000
1,1,106.879075,-6.2250309999999995,1,26.0,21,52000000
3,2,106.81865400000001,-6.194443,1,101.0,20,190000000
2,2,106.779326,-6.107876999999999,1,72.0,21,72000000
2,1,106.789248,-6.176076,1,53.0,19,85000000
2,1,106.85185800000001,-6.200232,1,30.0,22,41000000
0,1,106.83846299999999,-6.191791,1,28.0,21,78000000
0,1,106.811453,-6.259374,1,43.0,13,132000000
2,1,106.78834199999999,-6.174633999999999,1,42.0,22,42000000
2,1,106.769194,-6.237472,1,38.0,19,55000000
0,1,106.729326,-6.166036,1,26.0,15,34000000
2,1,106.7917,-6.1792,1,50.0,14,125000000
1,1,106.78731299999998,-6.233928,1,56.0,19,102000000
0,1,106.60767299999999,-6.228493,1,35.0,19,60000000
0,1,106.745504,-6.317627,1,22.0,18,30000000
1,1,106.816842,-6.1973519999999995,1,40.0,24,86400000
2,1,106.85276999999999,-6.154767,1,42.0,20,58850000
2,1,106.890391,-6.149836,1,45.0,23,60000000
2,1,106.85010700000001,-6.14907,1,60.0,15,80000000
2,1,106.728591,-6.182729,1,63.0,14,65500000
2,1,106.851836,-6.257162999999999,1,33.0,20,57950000
3,2,106.812974,-6.278625,1,200.0,21,264000000
2,1,106.854417,-6.242630999999999,1,38.0,22,88000000
1,1,106.784221,-6.2442720000000005,1,59.0,24,180000000
2,2,106.82933,-6.21654,1,143.0,20,421200000
2,2,106.77816000000001,-6.289954,1,72.0,22,102000000
0,1,106.723973,-6.195343,1,27.0,19,40000000
2,1,106.84986599999999,-6.257697,1,34.0,23,54000000
2,1,106.789248,-6.176076,1,53.0,20,90000000
1,1,106.829196,-6.224797,1,48.0,24,156000000
2,2,106.816842,-6.1973519999999995,1,124.0,23,168000000
3,2,106.830173,-6.276866,1,79.0,21,120000000
2,2,106.811453,-6.259374,1,98.0,22,180000000
1,1,106.831123,-6.222417,1,42.0,21,122700000
2,1,106.861756,-6.252397,1,33.0,21,40200000
2,2,106.73873,-6.190723,1,107.0,24,180000000
3,3,106.836684,-6.2196370000000005,1,91.0,24,162000000
1,1,106.85716000000001,-6.14607,1,29.0,21,45000000
2,2,106.78946699999999,-6.232826,1,145.0,18,360000000
1,1,106.829196,-6.224797,1,50.0,24,144000000
3,2,106.85068999999999,-6.146146,1,196.0,24,275000000
1,1,106.819529,-6.209877,1,53.0,24,178200000
0,1,106.87231100000001,-6.245309,1,37.0,20,60000000
0,1,106.83846299999999,-6.191791,1,28.0,21,69000000
2,2,106.827032,-6.164002,1,106.0,24,98000000
3,1,106.879075,-6.2250309999999995,1,48.0,21,58000000
3,2,106.84629199999999,-6.222918,1,65.0,24,110000000
2,2,106.83676000000001,-6.218768,1,80.0,24,98000000
3,2,106.73873,-6.190723,1,112.0,24,150000000
2,3,106.806005,-6.228974,1,133.0,23,360000000
2,1,106.75606100000002,-6.192081,0,35.0,16,27000000
2,1,106.79605600000001,-6.153652,0,45.0,17,42000000
1,1,106.783318,-6.2201830000000005,1,64.0,23,132000000
0,1,106.6081,-6.186912,1,21.0,17,32000000
2,1,106.78816599999999,-6.175894,1,42.0,23,45000000
3,2,106.78946699999999,-6.232826,1,225.0,24,595900000
2,1,106.89615800000001,-6.15209,1,69.0,20,82500000
2,1,106.84297099999999,-6.24805,1,70.0,22,180000000
1,1,106.861756,-6.252397,1,25.0,23,38000000
2,1,106.73873,-6.190723,1,96.0,24,180000000
2,3,106.90886699999999,-6.158494999999999,1,110.0,22,216000000
2,1,106.87319099999999,-6.1879290000000005,1,35.0,22,46000000
1,1,106.806005,-6.228974,1,94.0,23,228000000
0,1,106.6809,-6.1615,1,21.0,16,30000000
2,1,106.856225,-6.195084,1,48.0,19,67000000
0,1,106.810318,-6.255134,1,60.0,22,135000000
1,1,106.767022,-6.273588,1,56.0,16,130000000
0,1,106.811453,-6.259374,1,38.0,21,120000000
2,1,106.78816599999999,-6.175894,1,42.0,24,58000000
2,1,106.85185800000001,-6.200232,1,30.0,22,70000000
3,2,106.84033500000001,-6.198186,1,144.0,23,276000000
0,1,106.71927099999999,-6.155485,0,24.0,17,23000000
1,1,106.78874099999999,-6.1789190000000005,0,29.0,17,54000000
1,1,106.830173,-6.276866,0,35.92,17,48000000
0,1,106.85061100000001,-6.155864,1,42.0,20,42000000
2,1,106.90444099999999,-6.181255,1,36.0,20,25000000
1,1,106.789934,-6.178351,0,49.0,22,85000000
2,2,106.784659,-6.236629,1,140.0,22,486000000
1,1,106.769194,-6.237472,0,40.0,19,69000000
1,1,106.65211299999999,-6.3064,1,43.0,21,60000000
0,1,106.7944,-6.2185,1,35.0,16,205200000
1,1,106.813631,-6.211458,1,54.0,23,132000000
1,1,106.816326,-6.183112,1,45.0,19,90000000
1,1,106.750249,-6.112092,1,51.0,10,65000000
2,2,106.767022,-6.273588,1,88.0,21,190000000
2,1,106.7827,-6.556,1,45.0,15,70000000
2,1,106.793302,-6.177578,1,88.0,24,63000000
2,2,106.761852,-6.1969970000000005,0,76.0,14,70000000
2,2,106.7874,-6.2914,0,125.0,8,150000000
1,1,106.6212,-6.2956,1,31.0,9,36000000
1,2,106.79010500000001,-6.174872,0,125.0,18,175000000
2,1,106.75606100000002,-6.192081,1,35.0,20,49000000
3,3,106.82419399999999,-6.227334,1,168.0,24,283500000
2,1,106.804426,-6.2587459999999995,1,71.0,22,156000000
2,1,106.900954,-6.168483,1,46.0,20,34000000
0,1,106.757651,-6.186415,1,28.0,18,45000000
0,1,106.84986599999999,-6.257697,1,25.0,21,38500000
0,1,106.65211299999999,-6.3064,1,26.0,22,48000000
3,2,106.793302,-6.177578,1,146.0,24,210000000
2,1,106.866201,-6.245201,1,49.0,20,102000000
2,1,106.811453,-6.259374,1,73.0,22,156000000
1,1,106.84527299999999,-6.222923000000001,1,70.0,24,180000000
1,1,106.9934,-6.2434,1,36.0,6,27500000
1,1,106.83684699999999,-6.213647,1,40.0,20,90000000
1,1,106.813631,-6.211458,1,48.0,23,90000000
1,1,106.94893300000001,-6.203631,1,30.0,18,35000000
1,1,106.9791,-6.2507,1,24.0,16,50000000
2,2,106.89143999999999,-6.1493910000000005,1,86.0,21,100000000
1,1,106.78874099999999,-6.1789190000000005,1,30.0,21,55000000
2,1,106.7917,-6.1792,0,50.0,10,72000000
1,1,106.810318,-6.255134,1,87.0,22,204000000
2,1,106.861756,-6.252397,0,32.0,19,38000000
1,2,106.793302,-6.177578,1,85.0,24,98000000
2,1,106.82933,-6.21654,1,84.0,21,228000000
2,1,106.85716000000001,-6.14607,1,49.0,22,50000000
2,1,106.866201,-6.245201,1,50.0,19,90000000
0,1,106.6497,-6.2253,1,31.0,13,40000000
3,1,106.8163,-6.2156,1,64.0,10,261000000
0,1,106.855352,-6.255808999999999,1,29.0,21,65000000
2,1,106.856225,-6.195084,1,60.0,19,72000000
1,1,106.829196,-6.224797,1,44.0,23,210600000
1,1,106.816326,-6.183112,1,42.0,20,90000000
3,1,106.791409,-6.282965,1,121.0,24,264000000
1,1,106.712876,-6.151427,1,39.0,20,45000000
2,3,106.81608600000001,-6.220197,1,92.0,22,120000000
1,1,106.818351,-6.208956,1,49.0,21,130000000
2,1,106.756009,-6.189388,1,95.0,20,138000000
3,2,106.81865400000001,-6.194443,1,101.0,21,160000000
0,1,106.81915900000001,-6.226598,1,39.0,23,72000000
2,1,106.78816599999999,-6.175894,1,42.0,23,55000000
2,1,106.87319099999999,-6.1879290000000005,1,33.0,21,55000000
1,1,106.81802900000001,-6.205971,1,38.0,20,70000000
2,2,106.842672,-6.224187000000001,1,80.0,18,150000000
2,1,106.85185800000001,-6.200232,1,30.0,21,46000000
0,1,106.832472,-6.360354,1,22.0,14,39000000
2,2,106.789248,-6.176076,1,54.0,19,80000000
2,1,106.816842,-6.1973519999999995,1,65.0,24,132000000
0,1,106.854417,-6.242630999999999,1,24.0,22,70000000
1,1,106.94893300000001,-6.203631,1,30.0,20,27100000
2,1,106.94893300000001,-6.203631,0,36.0,18,20050000
2,1,106.769194,-6.237472,1,40.0,20,60000000
2,1,106.85716000000001,-6.14607,0,49.0,17,57000000
2,1,106.88373,-6.157527,1,35.0,20,33000000
1,1,106.756009,-6.189388,1,69.0,20,115000000
2,1,106.85185800000001,-6.200232,1,33.0,20,45000000
3,2,106.78940800000001,-6.127298000000001,1,65.0,18,91300000
3,2,106.79605600000001,-6.153652,0,80.0,16,55000000
2,1,106.900954,-6.168483,1,46.0,19,34000000
1,1,106.779326,-6.107876999999999,1,42.0,23,60000000
2,1,106.762396,-6.200106,0,43.0,14,50000000
2,1,106.81915900000001,-6.226598,1,75.0,24,156000000
0,1,106.82141499999999,-6.2165029999999994,1,24.0,20,72000000
2,1,106.789248,-6.176076,1,42.0,19,80000000
2,1,106.75606100000002,-6.192081,1,35.0,21,47000000
2,1,106.828806,-6.215463,1,83.0,23,300000000
0,1,106.79605600000001,-6.153652,1,32.0,21,37000000
3,2,106.79539199999999,-6.303504,0,70.0,21,72000000
2,1,106.7917,-6.1792,1,44.0,8,65000000
0,1,106.8939,-6.4274,0,21.0,11,18000000
2,2,106.85068999999999,-6.146146,1,165.0,23,200000000
1,1,106.729326,-6.166036,1,35.0,19,50000000
0,1,106.93398300000001,-6.19351,1,21.0,18,15000000
1,1,106.728591,-6.182729,0,37.0,10,55000000
3,2,106.789934,-6.178351,1,110.0,24,185000000
1,1,106.842672,-6.224187000000001,1,46.0,23,132000000
2,1,106.778618,-6.109022,1,42.0,23,43000000
0,1,106.811453,-6.259374,1,43.0,22,156000000
3,3,106.800676,-6.286148000000001,1,200.0,21,250000000
2,2,106.83846299999999,-6.191791,1,60.0,19,130000000
0,1,106.81915900000001,-6.226598,1,37.0,18,60000000
3,2,106.791409,-6.282965,1,187.0,24,405000000
2,1,106.87319099999999,-6.1879290000000005,1,33.0,20,46000000
2,1,106.73873,-6.190723,1,84.0,24,200000000
2,1,106.73873,-6.190723,1,82.0,24,150000000
2,1,106.794123,-6.222613,1,79.0,15,276000000
1,1,106.793682,-6.180333999999999,1,37.0,21,53000000
0,1,106.7917,-6.1792,1,27.0,13,57000000
2,1,106.85185800000001,-6.200232,1,30.0,19,41000000
2,1,106.8944,-6.159513,1,39.0,21,60000000
3,2,106.789248,-6.176076,1,110.0,20,175000000
2,1,106.861756,-6.252397,1,32.0,22,48000000
3,2,106.8944,-6.159513,1,80.0,21,86400000
0,1,106.65211299999999,-6.3064,1,26.3,21,38000000
1,1,106.816326,-6.183112,1,45.0,20,90050000
2,1,106.895473,-6.152074,1,64.0,19,85000000
2,1,106.879075,-6.2250309999999995,1,34.0,18,46000000
3,2,106.80329499999999,-6.224544,1,92.0,20,259200000
0,1,106.88373,-6.157527,0,25.0,16,21000000
0,1,106.7917,-6.1792,1,26.0,14,43500000
1,1,106.729326,-6.166036,0,35.0,14,51500000
0,1,106.854417,-6.242630999999999,1,23.0,22,60000000
2,1,106.8944,-6.159513,1,42.0,20,48600000
1,1,106.82741100000001,-6.284048,1,33.0,21,48000000
1,1,106.85068999999999,-6.146146,0,79.0,21,80000000
2,2,106.81438500000002,-6.247255,1,66.0,23,120000000
2,1,106.879075,-6.2250309999999995,1,35.0,20,54150000
3,2,106.783318,-6.2201830000000005,1,156.0,24,283500000
2,1,106.7917,-6.1792,0,44.0,10,65000000
0,1,106.88373,-6.157527,1,22.0,21,42000000
2,1,106.78744499999999,-6.236653,1,129.0,16,306000000
2,1,106.82921,-6.128082,1,48.0,22,60000000
1,1,106.791409,-6.282965,1,56.0,24,132000000
2,3,106.90886699999999,-6.158494999999999,1,110.0,22,158000000
2,1,106.84986599999999,-6.257697,1,36.0,22,60500000
2,1,106.78816599999999,-6.175894,1,42.0,23,66000000
2,1,106.7917,-6.1792,0,44.0,11,85000000
2,1,106.91636000000001,-6.154351999999999,1,35.0,20,27000000
2,1,106.89933,-6.224079,1,42.0,22,45000000
3,2,106.89615800000001,-6.15209,1,110.0,19,130000000
0,1,106.91636000000001,-6.154351999999999,1,21.0,21,23000000
0,1,106.810318,-6.255134,1,60.0,22,144000000
1,1,106.9791,-6.2507,1,30.0,16,40000000
0,1,106.9906,-6.2519,1,36.0,15,36000000
3,2,106.78322299999999,-6.220912,1,140.0,22,180000000
2,1,106.85493600000001,-6.147823000000001,1,74.0,22,100000000
2,1,106.879075,-6.2250309999999995,1,35.0,19,49100000
2,1,106.815474,-6.194509,1,50.0,19,100800000
2,1,106.91636000000001,-6.154351999999999,0,36.0,19,25100000
2,1,106.94893300000001,-6.203631,1,36.0,20,33500000
1,1,106.819529,-6.209877,1,50.0,24,211680000
2,2,106.832725,-6.209912,1,120.0,22,129600000
1,1,106.9791,-6.2507,1,36.0,9,48000000
2,1,106.879075,-6.2250309999999995,1,35.0,20,46000000
2,1,106.778618,-6.109022,1,78.0,23,125000000
2,1,106.90444099999999,-6.181255,1,36.0,20,24500000
0,1,106.83846299999999,-6.191791,1,28.0,16,75000000
3,2,106.80712199999999,-6.121077,0,56.0,17,25000000
2,1,106.80329499999999,-6.224544,1,70.0,21,259200000
2,1,106.78816599999999,-6.175894,1,42.0,24,53000000
3,2,106.83676000000001,-6.218768,1,90.0,24,139000000
2,1,106.75606100000002,-6.192081,0,35.0,17,36000000
0,1,106.757651,-6.186415,1,32.0,20,47000000
0,1,106.90444099999999,-6.181255,1,22.0,21,25200000
2,1,106.87319099999999,-6.1879290000000005,0,33.0,18,27000000
2,1,106.861756,-6.252397,1,36.0,16,40000000
1,1,106.728591,-6.182729,0,37.0,14,45000000
2,1,106.861756,-6.252397,0,36.0,16,30000000
3,2,106.879075,-6.2250309999999995,1,64.0,19,100000000
2,2,106.80923999999999,-6.213072,1,101.0,23,202000000
3,1,106.78816599999999,-6.175894,1,160.0,17,95000000
2,1,106.843171,-6.236462,1,55.0,20,100000000
2,1,106.85493600000001,-6.147823000000001,1,62.0,22,75000000
2,1,106.84986599999999,-6.257697,1,35.0,23,61000000
2,1,106.81802900000001,-6.205971,1,48.0,23,84000000
3,1,106.778618,-6.109022,1,42.0,23,55000000
2,1,106.828806,-6.215463,1,80.0,24,291600000
2,1,106.78238999999999,-6.317404,1,41.0,15,60000000
3,2,106.80923999999999,-6.213072,1,147.0,23,240000000
0,1,106.682451,-6.293003,1,22.0,16,36000000
2,1,106.6866,-6.294,1,32.2,16,42000000
2,2,106.73873,-6.190723,0,88.0,21,160000000
2,2,106.791409,-6.282965,1,58.0,22,176800000
2,1,106.831123,-6.222417,0,70.0,15,108000000
0,1,106.745504,-6.317627,1,21.0,19,30000000
1,1,106.81649499999999,-6.195839,1,43.0,23,121400000
0,1,106.811453,-6.259374,1,38.0,21,100000000
2,1,106.63286599999999,-6.242534,0,39.75,12,45000000
0,1,106.81915900000001,-6.226598,1,31.0,22,72000000
2,2,106.761852,-6.1969970000000005,0,76.0,14,70000000
2,1,106.815297,-6.149237,1,40.0,17,55000000
2,1,106.879075,-6.2250309999999995,1,41.0,19,54000000
0,1,106.80923999999999,-6.213072,1,34.0,20,72000000
0,1,107.0197,-6.2621,1,26.0,15,36000000
2,2,106.78946699999999,-6.232826,1,195.0,24,521400000
1,1,106.84297099999999,-6.24805,1,59.0,20,120000000
3,2,106.789248,-6.176076,1,110.0,20,195000000
2,2,106.8344,-6.2175,1,105.0,16,216000000
0,1,106.65211299999999,-6.3064,1,26.0,17,48000000
2,2,106.73612299999999,-6.1863150000000005,1,113.0,22,216000000
1,1,106.8311,-6.2232,1,68.0,12,216000000
0,1,106.729326,-6.166036,1,26.0,19,36000000
0,1,106.757651,-6.186415,1,30.0,20,45000000
2,1,106.890391,-6.149836,1,45.0,23,60000000
3,2,106.81128999999999,-6.225663,1,170.0,20,599400000
1,1,106.83684699999999,-6.213647,1,47.0,20,96000000
2,2,106.791409,-6.282965,1,96.0,24,216000000
2,2,106.76787900000001,-6.1909540000000005,0,86.0,15,120000000
0,1,106.729326,-6.166036,0,26.0,16,25000000
2,2,106.79539199999999,-6.303504,1,102.0,21,180100000
2,1,106.78834199999999,-6.174633999999999,1,40.0,21,42000000
2,1,106.828806,-6.215463,1,79.0,24,300000000
3,3,106.794123,-6.222613,1,169.0,20,286900000
3,3,106.82013899999998,-6.221259,1,155.0,22,445950000
2,1,106.762396,-6.200106,0,43.0,11,45000000
2,2,106.761852,-6.1969970000000005,1,76.0,18,85000000
2,1,106.75606100000002,-6.192081,0,35.0,16,42000000
1,1,106.7917,-6.1792,1,38.0,5,55000000
2,1,106.7917,-6.1792,1,50.0,8,75000000
3,2,106.78816599999999,-6.175894,1,70.0,23,95000000
0,1,106.723973,-6.195343,0,27.0,14,22000000
2,1,106.789248,-6.176076,1,53.0,19,95000000
0,1,106.63286599999999,-6.242534,0,25.0,18,30000000
2,2,106.73873,-6.190723,1,120.0,24,200000000
0,1,106.855352,-6.255808999999999,1,33.0,21,48000000
3,3,106.85068999999999,-6.146146,1,165.0,24,200000000
2,1,106.769194,-6.237472,1,39.0,19,60000000
2,1,106.81802900000001,-6.205971,1,48.0,24,95000000
2,3,106.8064,-6.2928,1,108.0,15,300000000
0,1,106.81915900000001,-6.226598,1,39.0,23,78000000
3,3,106.812974,-6.278625,1,200.0,21,264000000
1,1,106.87319099999999,-6.1879290000000005,1,33.0,23,50000000
0,1,106.7917,-6.1792,1,26.0,12,50000000
2,1,106.75921299999999,-6.258118,1,36.0,19,53000000
0,1,106.82141499999999,-6.2165029999999994,1,28.0,20,58400000
1,1,106.829196,-6.224797,1,48.0,24,156000000
0,1,106.834047,-6.149718,1,25.0,19,43000000
0,1,106.6575,-6.2384,1,35.0,12,40000000
0,1,106.88373,-6.157527,1,22.0,21,42000000
1,1,106.799198,-6.202724,1,42.0,24,65000000
2,1,106.85493600000001,-6.147823000000001,1,85.0,22,110000000
2,1,106.78816599999999,-6.175894,1,42.0,23,59000000
2,1,106.63316999999999,-6.194771,1,52.0,19,90000000
2,1,106.843171,-6.236462,1,56.0,20,99600000
2,1,106.84297099999999,-6.24805,1,70.0,20,204000000
2,1,106.78816599999999,-6.175894,1,42.0,24,58000000
1,1,106.845853,-6.122102,1,50.0,24,55000000
2,1,106.789934,-6.178351,1,78.0,24,135000000
2,1,106.757651,-6.186415,0,56.0,16,45000000
3,2,106.79010500000001,-6.174872,0,125.0,17,147000000
2,1,106.78834199999999,-6.174633999999999,1,40.0,21,42000000
0,1,106.7428,-6.2735,1,33.0,14,66000000
1,1,106.762396,-6.200106,0,32.0,18,30000000
2,1,106.78816599999999,-6.175894,1,42.0,23,48000000
0,1,106.65066100000001,-6.224871,1,36.0,17,40000000
3,2,106.78940800000001,-6.127298000000001,1,88.0,18,110000000
2,1,106.87319099999999,-6.1879290000000005,1,33.0,21,50000000
3,3,106.81638600000001,-6.222272,1,184.0,24,300000000
0,1,106.752698,-6.311948999999999,1,21.0,19,30000000
2,2,106.761852,-6.1969970000000005,0,80.0,14,70000000
1,1,106.762396,-6.200106,1,32.0,17,45000000
2,2,106.78608,-6.236956,1,153.0,24,555660000
1,1,106.783318,-6.2201830000000005,1,68.0,23,110000000
1,1,106.855352,-6.255808999999999,1,28.0,22,54000000
2,1,106.769194,-6.237472,1,39.0,19,55000000
1,1,106.728591,-6.182729,1,37.0,14,45000000
1,1,106.6575,-6.2384,1,45.0,14,65000000
1,1,106.814697,-6.147543,0,41.0,19,45000000
0,1,106.81915900000001,-6.226598,1,31.0,22,64950000
2,1,106.63286599999999,-6.242534,0,39.0,15,50000000
1,1,106.806005,-6.228974,1,76.0,17,211680000
1,1,106.813631,-6.211458,1,48.0,23,102000000
2,1,106.85276999999999,-6.154767,1,35.0,20,45000000
3,2,106.73873,-6.190723,1,107.0,24,200000000
1,1,106.84527299999999,-6.222923000000001,1,82.0,24,140000000
2,1,106.861756,-6.252397,0,32.0,18,34000000
2,1,106.88373,-6.157527,1,35.0,20,40000000
0,1,106.71927099999999,-6.155485,1,25.0,19,30000000
2,2,106.73873,-6.190723,0,112.0,18,140000000
0,1,107.0197,-6.2621,1,34.0,15,36000000
2,1,106.7917,-6.1792,1,50.0,15,105000000
2,2,106.806005,-6.228974,1,170.0,23,437400000
2,1,106.789248,-6.176076,0,53.0,15,65000000
2,2,106.779326,-6.107876999999999,1,72.0,21,87000000
2,1,106.84629199999999,-6.222918,1,43.0,24,90000000
0,1,106.6784,-6.1623,0,25.0,7,30000000
2,1,106.87319099999999,-6.1879290000000005,1,33.0,22,57500000
0,1,106.850444,-6.1973,1,23.0,22,55000000
2,1,106.85010700000001,-6.14907,1,58.0,15,80000000
1,1,106.813631,-6.211458,1,38.0,23,90950000
2,2,106.842672,-6.224187000000001,1,84.0,24,240000000
2,1,106.87319099999999,-6.1879290000000005,1,33.0,20,54000000
2,1,106.879075,-6.2250309999999995,1,36.0,19,52200000
0,1,106.87319099999999,-6.1879290000000005,1,21.0,21,30000000
3,3,106.794123,-6.222613,1,165.0,15,401000000
3,2,106.791409,-6.282965,1,115.0,23,259200000
0,1,106.8318,-6.3722,1,30.0,16,45000000
2,1,106.748074,-6.237095,1,33.0,18,30000000
2,1,106.729326,-6.166036,0,42.0,18,45000000
0,1,106.769194,-6.237472,1,32.0,18,49450000
2,2,106.811453,-6.259374,1,95.0,13,204000000
1,1,106.816842,-6.1973519999999995,1,41.0,24,84000000
2,1,106.84986599999999,-6.257697,1,38.0,24,60000000
0,1,106.6381,-6.3043,1,25.0,20,55000000
2,1,106.851836,-6.257162999999999,1,33.0,20,57950000
1,1,106.791409,-6.282965,1,56.0,24,120000000
3,3,106.83291299999999,-6.214428,1,167.0,20,453650000
2,1,106.854417,-6.242630999999999,1,38.0,23,90000000
0,1,106.854417,-6.242630999999999,1,23.0,23,60000000
1,1,106.851836,-6.257162999999999,1,21.0,20,30000000
0,1,106.75921299999999,-6.258118,1,22.0,19,38000000
2,2,106.784659,-6.236629,1,153.0,22,300000000
1,1,106.850444,-6.1973,0,23.0,18,57100000
1,1,106.813631,-6.211458,1,55.0,22,90000000
1,1,106.84297099999999,-6.24805,1,65.0,22,120000000
2,2,106.78981200000001,-6.223323000000001,1,109.0,23,250000000
1,1,106.816326,-6.183112,1,45.0,19,90000000
2,1,106.78834199999999,-6.174633999999999,1,40.0,21,40000000
0,1,106.762396,-6.200106,1,22.0,15,40000000
1,1,106.816326,-6.183112,1,45.0,20,96000000
2,1,106.82921,-6.128082,1,45.0,22,45000000
2,1,106.890391,-6.149836,1,45.0,24,75000000
2,1,106.75606100000002,-6.192081,1,34.0,20,42000000
1,1,106.779326,-6.107876999999999,1,42.0,23,60000000
2,1,106.791409,-6.282965,1,58.0,22,194400000
3,2,106.83676000000001,-6.218768,1,90.0,24,120000000
